"Sample IDs","Treatment","Dilutions","Assay","Reaction","MPR","MS","TtT","RAF","crossed"
"pos","D",-4,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",4.30655737704918,1.2087432,70.7434402332362,0.0141355862353184,TRUE
"pos","E",0,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",1.94467213114754,1.322404,96,0.0104166666666667,FALSE
"pos","E",-1,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.4384133611691,1.36395333333333,96,0.0104166666666667,FALSE
"pos","E",-2,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",9.51111111111111,4.7973064,68.1244394618834,0.0146790198627545,TRUE
"pos","E",-3,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.2003367003367,1.14478133333333,96,0.0104166666666667,FALSE
NA,"N",-3,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.47798742138365,0.993710266666667,96,0.0104166666666667,FALSE
"pos","C",-3,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.37417218543046,1.0728476,96,0.0104166666666667,FALSE
"pos","D",-1,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.04195804195804,1.36441333333333,96,0.0104166666666667,FALSE
"pos","D",-2,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.57019438444924,1.50899866666667,96,0.0104166666666667,FALSE
"pos","D",-3,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.37449392712551,1.34412933333333,96,0.0104166666666667,FALSE
"pos","D",-4,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.21869782971619,0.986088,96,0.0104166666666667,FALSE
"pos","E",0,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.02947368421053,1.16210533333333,96,0.0104166666666667,FALSE
"pos","E",-1,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.60869565217391,1.272464,96,0.0104166666666667,FALSE
"pos","E",-2,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",12.1871101871102,4.3520444,86.6910112359551,0.0115352213077571,TRUE
"pos","E",-3,"Nano-QuIC","20250808_r13_GR_USDA-blood_Nano-QuIC",2.23809523809524,1.00453466666667,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",8.85915492957746,5.51737093333333,16.474930362117,0.0606982838786034,TRUE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.24503311258278,0.1766,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.03973509933775,0.185430666666667,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.39473684210526,0.532164,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.78823529411765,0.486274666666667,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.04918032786885,0.342441333333333,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.02564102564103,0.230769333333333,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",14.3004694835681,9.4147104,83.0675,0.0120384025039877,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.63578274760383,0.468583466666667,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.09467455621302,0.157790933333333,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.17105263157895,0.385965333333333,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",7.98876404494382,5.3782772,45.6701388888889,0.0218961453660762,TRUE
NA,"P",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",9.96153846153846,7.43195266666666,16.0366449511401,0.0623571827552938,TRUE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.08724832214765,0.152125333333333,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05128205128205,0.239316666666667,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.44255319148936,0.539006666666667,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.44409937888199,0.530020266666667,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.15422885572139,0.411277466666667,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.07006369426752,0.288748,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",28.9675925925926,32.5123457333333,72.7557077625571,0.0137446261022374,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.53618421052632,0.565789333333333,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.66860465116279,0.992248133333333,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.16883116883117,0.424242666666667,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",6.93772893772894,5.03540906666667,79.9118150684932,0.012513794100946,TRUE
NA,"P",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",9.27423822714681,4.18836573333333,15.7436260623229,0.0635177687809267,TRUE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05921052631579,0.1052632,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05806451612903,0.223656,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.44052863436123,0.558002666666667,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.53846153846154,0.619844,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.06629834254144,0.419889333333333,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.01829268292683,0.227642666666667,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",7.83732057416268,7.86602866666667,76.127358490566,0.0131358820249086,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.3968253968254,0.5291,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.07006369426752,0.263269333333333,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.1025641025641,0.299145333333333,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.49077490774908,0.413284,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",9.25561797752809,5.46067413333333,12.86328125,0.0777406620103249,TRUE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05263157894737,0.140350666666667,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.04545454545455,0.207792,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.40174672489083,0.558952,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.50316455696203,0.540084,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.11229946524064,0.427808,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.07792207792208,0.277056,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",9.36619718309859,8.68857586666667,57.075641025641,0.0175206091781037,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.4368932038835,0.548004,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05555555555556,0.148148,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.08125,0.233333333333333,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.45289855072464,0.410628533333333,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.74774774774775,0.620620533333333,96,0.0104166666666667,FALSE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.06535947712418,0.183006266666667,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.0188679245283,0.218029066666667,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",8.3034188034188,5.08831906666667,78.6899399399399,0.0127081047559987,TRUE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.63517915309446,0.564604,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05820105820106,0.324514666666667,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.04938271604938,0.156378666666667,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",9.62085308056872,6.40126373333333,80.6337719298246,0.0124017514754277,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.48026315789474,0.530701333333333,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.18877551020408,0.4489796,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.17441860465116,0.224806666666667,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.46545454545455,0.397576,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.61976047904192,0.439121733333333,96,0.0104166666666667,FALSE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.06666666666667,0.186666666666667,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.04605263157895,0.236842533333333,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.45188284518828,0.4797764,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.57668711656442,0.478527066666667,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.09625668449198,0.399286666666667,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.0440251572327,0.234801333333333,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",14.0478468899522,10.5645933333333,78.4358974358974,0.0127492644655116,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",2.00645161290323,0.8,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.03488372093023,0.186046533333333,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.11764705882353,0.22658,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.47810218978102,0.364964,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.64201183431953,0.394477066666667,96,0.0104166666666667,FALSE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.09655172413793,0.11954,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.05161290322581,0.189246666666667,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.47598253275109,0.518194666666667,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.60126582278481,0.476793466666667,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.0752688172043,0.32258,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.03125,0.191666666666667,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",2.38095238095238,0.7428572,96,0.0104166666666667,FALSE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.54458598726115,0.467091466666667,96,0.0104166666666667,FALSE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.12962962962963,0.213991733333333,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.15333333333333,0.24,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.5092936802974,0.337050666666667,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",3.56432748538012,1.43469786666667,82.3898305084746,0.0121374202838922,TRUE
"pos","A",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.10416666666667,0.0925926666666665,96,0.0104166666666667,FALSE
"pos","A",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.08163265306122,0.136054666666667,96,0.0104166666666667,FALSE
"pos","A",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.6036036036036,0.426426666666667,96,0.0104166666666667,FALSE
"pos","A",-4,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.86643835616438,0.456621333333333,96,0.0104166666666667,FALSE
"pos","B",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.07407407407407,0.232804,96,0.0104166666666667,FALSE
"pos","B",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.03947368421053,0.166666533333333,96,0.0104166666666667,FALSE
"pos","B",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",11.5096153846154,10.6538462666667,74.608918128655,0.0134032234360457,TRUE
"pos","B",-3,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",5.81587301587302,2.8698412,74.2040816326531,0.0134763476347635,TRUE
"pos","C",0,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.11184210526316,0.184210666666667,96,0.0104166666666667,FALSE
"pos","C",-1,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.15131578947368,0.175438666666667,96,0.0104166666666667,FALSE
"pos","C",-2,"RT-QuIC","20250808_r2_GR_USDA-blood_RT-QuIC",1.55597014925373,0.323383066666667,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",6.05292479108635,2.43268346666667,18.1073825503356,0.0552260934025204,TRUE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.12903225806452,0.347995733333333,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.03181818181818,0.0727273333333335,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.03083700440529,0.1233484,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.10309278350515,0.316150666666667,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.17241379310345,0.340996,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.01709401709402,0.125356133333333,96,0.0104166666666667,FALSE
"pos","E",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.06167400881057,0.217328,96,0.0104166666666667,FALSE
"pos","E",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.18518518518519,0.314253333333333,96,0.0104166666666667,FALSE
"pos","E",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.22543352601156,0.315992266666667,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",6.08943089430894,2.41734413333333,16.236301369863,0.0615903817759966,TRUE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.1994301994302,0.349477333333333,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.01282051282051,0.113960133333333,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.02016129032258,0.123655866666667,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.12025316455696,0.341772,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.22311827956989,0.315412,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.02429149797571,0.102564133333333,96,0.0104166666666667,FALSE
"pos","E",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.0327868852459,0.15847,96,0.0104166666666667,FALSE
"pos","E",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.20754716981132,0.348008,96,0.0104166666666667,FALSE
"pos","E",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.22702702702703,0.320721333333333,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",7.32876712328767,5.19452053333333,17.0095907928389,0.0587903619892493,TRUE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.14005602240896,0.362278666666667,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.02597402597403,0.126984,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.01639344262295,0.1202192,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.15436241610738,0.353468,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.14088397790055,0.3720076,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.0080971659919,0.0863693333333335,96,0.0104166666666667,FALSE
"pos","E",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.03703703703704,0.153634666666667,96,0.0104166666666667,FALSE
"pos","E",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.07667731629393,0.336528,96,0.0104166666666667,FALSE
"pos","E",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.19373219373219,0.326685333333333,96,0.0104166666666667,FALSE
NA,"P",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",5.96569920844327,2.04397533333333,15.1782608695652,0.0658837009452879,TRUE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.20797720797721,0.379866666666667,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.04405286343612,0.1116,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.04583333333333,0.138888933333333,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",2.28865979381443,1.5441008,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.28490028490028,0.395061333333333,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.03030303030303,0.1443,96,0.0104166666666667,FALSE
"pos","E",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.0546218487395,0.173668933333333,96,0.0104166666666667,FALSE
"pos","E",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.15161290322581,0.361290666666667,96,0.0104166666666667,FALSE
"pos","E",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.20224719101124,0.355805333333333,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.20224719101124,0.29588,96,0.0104166666666667,FALSE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.21937321937322,0.387464,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.04888888888889,0.165925333333333,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.05150214592275,0.1831184,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.1523178807947,0.379690666666667,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.25915492957746,0.307981333333333,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.02,0.117333333333333,96,0.0104166666666667,FALSE
"pos","E",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.05761316872428,0.120713333333333,96,0.0104166666666667,FALSE
"pos","E",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.16504854368932,0.3452,96,0.0104166666666667,FALSE
"pos","E",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.18051575931232,0.340018666666667,96,0.0104166666666667,FALSE
NA,"N",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.18333333333333,0.2814812,96,0.0104166666666667,FALSE
"pos","C",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.22128851540616,0.3734832,96,0.0104166666666667,FALSE
"pos","D",-1,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.02620087336245,0.110625333333333,96,0.0104166666666667,FALSE
"pos","D",-2,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.03389830508475,0.152542666666667,96,0.0104166666666667,FALSE
"pos","D",-3,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.14144736842105,0.31579,96,0.0104166666666667,FALSE
"pos","D",-4,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.21739130434783,0.333333066666667,96,0.0104166666666667,FALSE
"pos","E",0,"RT-QuIC","20250808_r3_GR_USDA-blood_RT-QuIC",1.00727272727273,0.0824242666666666,96,0.0104166666666667,FALSE
