"Sample IDs","Tissue","Dilutions","MPR","MS","TtT","RAF","Assay","crossed"
"1944","RPLN",-2,24.353982300885,11.9764012,14.3243243243243,0.069811320754717,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.12385321100917,0.877676,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,23.1169977924945,15.2347314666667,23.7768691588785,0.0420576819142141,"RT-QuIC",TRUE
"B-167","RPLN",-2,28.5579868708972,24.1342085333333,33.426724137931,0.0299161831076725,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.14939759036145,0.928514666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.16058394160584,0.924574666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.13297872340426,0.957446666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,13.9213759213759,7.02702693333333,12.9011976047904,0.077512183801346,"RT-QuIC",TRUE
"P",NA,-3,5.55008488964346,1.58913413333333,16.1838842975207,0.0617898633984425,"RT-QuIC",TRUE
"1944","RPLN",-2,32.9494505494505,12.3018314666667,14.2946428571429,0.0699562773266708,"RT-QuIC",TRUE
"Y-18","RPLN",-2,1.0979020979021,0.786325333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1905","RPLN",-2,16.1957894736842,4.67649133333333,33.890625,0.0295066851083449,"RT-QuIC",TRUE
"B-167","RPLN",-2,19.9252747252747,8.0205128,30.1186440677966,0.0332020258863253,"RT-QuIC",TRUE
"B-227","RPLN",-2,1.11893203883495,0.834952,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-2,1.1575,0.94,72,0.0138888888888889,"RT-QuIC",FALSE
"1943","RPLN",-2,1.11053984575835,0.695801333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"O-39","RPLN",-2,16.0938271604938,8.58600813333333,13.53125,0.0739030023094688,"RT-QuIC",TRUE
"N",NA,-3,1.23943661971831,0.845069866666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,7.53117782909931,4.3079292,19.1903225806452,0.052109598251807,"RT-QuIC",TRUE
"Y-18","RPLN",-3,6.98672566371681,3.36283173333333,22.5357142857143,0.0443740095087163,"RT-QuIC",TRUE
"1905","RPLN",-3,9.16122004357299,4.90922293333333,18.6016355140187,0.0537587138102116,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.2542372881356,4.84745773333333,18.7765363128492,0.0532579589407914,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.08185840707965,0.519174666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,20.5743707093822,15.2799390666667,20.0619658119658,0.049845563957823,"RT-QuIC",TRUE
"1943","RPLN",-3,8.59684684684685,4.2612612,20.0858778625954,0.0497862232779097,"RT-QuIC",TRUE
"O-39","RPLN",-3,7.93023255813953,3.36434106666667,22.7612179487179,0.0439343800605506,"RT-QuIC",TRUE
"N",NA,-3,1.1768826619965,0.7659076,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,29.6741573033708,11.718352,14.7516339869281,0.0677891005759858,"RT-QuIC",TRUE
"Y-18","RPLN",-3,7.99565217391304,3.33913053333333,22.4131097560976,0.0446167448819969,"RT-QuIC",TRUE
"1905","RPLN",-3,11.6942148760331,5.55922866666667,13.1593886462882,0.0759913721586195,"RT-QuIC",TRUE
"B-167","RPLN",-3,8.69709543568465,4.7081604,20.6020408163265,0.0485388806339772,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.14316239316239,0.484330666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,9.80694143167028,4.97758493333333,17.2584033613445,0.0579427875836884,"RT-QuIC",TRUE
"1943","RPLN",-3,11.86230248307,7.9127164,18.4403669724771,0.054228855721393,"RT-QuIC",TRUE
"O-39","RPLN",-3,8.98214285714286,3.24107133333333,13.2895256916996,0.075247230277344,"RT-QuIC",TRUE
"N",NA,-3,1.20970537261698,0.771808533333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,10.2204545454545,5.76363626666667,15.2267441860465,0.0656739213440244,"RT-QuIC",TRUE
"Y-18","RPLN",-3,14.364238410596,7.69389253333333,22.1185714285714,0.0452108764451334,"RT-QuIC",TRUE
"1905","RPLN",-3,8.79830148619958,4.7615004,14.7979797979798,0.0675767918088737,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.1910828025478,5.9079972,15.612012987013,0.0640532390558386,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.14935064935065,0.528138666666667,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,12.5343347639485,7.18168813333333,18.7987804878049,0.0531949399935128,"RT-QuIC",TRUE
"1943","RPLN",-3,12.3413566739606,6.5441284,17.030303030303,0.0587188612099644,"RT-QuIC",TRUE
"O-39","RPLN",-3,10.7615740740741,4.9907408,19.9267955801105,0.0501836833714563,"RT-QuIC",TRUE
"N",NA,-3,1.19031141868512,0.735871333333333,72,0.0138888888888889,"RT-QuIC",FALSE
"1944","RPLN",-3,13.7723214285714,8.12202373333333,12.5055555555556,0.0799644602398934,"RT-QuIC",TRUE
"Y-18","RPLN",-3,7.29954954954955,3.74774773333333,15.5920542635659,0.0641352308744018,"RT-QuIC",TRUE
"1905","RPLN",-3,8.86382978723404,4.33191493333333,13.3971631205674,0.0746426680783483,"RT-QuIC",TRUE
"B-167","RPLN",-3,10.2252631578947,4.5726316,14.9318181818182,0.0669710806697108,"RT-QuIC",TRUE
"B-227","RPLN",-3,1.15652173913043,0.472464,72,0.0138888888888889,"RT-QuIC",FALSE
"1904","RPLN",-3,14.1832946635731,9.0239752,14.6316872427984,0.0683448178877795,"RT-QuIC",TRUE
"1943","RPLN",-3,11.1038374717833,6.45297213333333,15.4509803921569,0.0647208121827411,"RT-QuIC",TRUE
"O-39","RPLN",-3,12.3248847926267,7.686636,18.0483333333333,0.0554067780958537,"RT-QuIC",TRUE
"P",NA,-3,10.280442804428,4.66666666666667,7.09083333333333,0.141027147725937,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.86993603411514,3.00497506666667,16.7395833333333,0.059738643434972,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.6061776061776,4.4607464,12.2630718954248,0.081545636242505,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,10.2919540229885,2.20076666666667,25.7857142857143,0.0387811634349031,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,2.69807280513919,2.22127066666667,30.3809523809524,0.0329153605015674,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,10.7331975560081,3.77460973333333,14.2868217054264,0.069994574064026,"Nano-QuIC",TRUE
"1901","RAMALT",-2,12.4988913525499,2.98891346666667,20.7672413793103,0.0481527604815276,"Nano-QuIC",TRUE
"1941","RAMALT",-2,11.5665137614679,3.4495412,17.6704545454545,0.0565916398713826,"Nano-QuIC",TRUE
"1944","RAMALT",-2,11.1422845691383,3.84235133333333,9.14949748743719,0.109295619936839,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,8.44351464435147,2.10878653333333,21.4677419354839,0.0465815176558978,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,6.91106290672451,2.26174933333333,27.8636363636364,0.0358890701468189,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,12.9504132231405,5.39393933333333,26.4821428571429,0.0377612946729602,"Nano-QuIC",TRUE
"P",NA,-3,8.16192170818505,4.5978648,7.54235727440147,0.13258454401172,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.54526315789474,2.33543853333333,12.5888554216867,0.0794353391554014,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.6143410852713,3.92764853333333,13.7390350877193,0.0727853152434158,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,2.79009433962264,2.35849066666667,24.65625,0.0405576679340938,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,3.91925465838509,2.17253333333333,28.23,0.0354233085370174,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,10.3822937625755,2.37692826666667,16.609375,0.0602069614299153,"Nano-QuIC",TRUE
"1901","RAMALT",-2,5.52391799544419,2.235384,25.22,0.0396510705789056,"Nano-QuIC",TRUE
"1941","RAMALT",-2,9.274231678487,2.405044,19.7983870967742,0.0505091649694501,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.501968503937,2.30446186666667,17.0375,0.0586940572267058,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,2.80421052631579,2.13614,31.6911764705882,0.031554524361949,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,6.1932059447983,2.22222266666667,28.4666666666667,0.0351288056206089,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.6961770623742,3.444668,29.75,0.0336134453781513,"Nano-QuIC",TRUE
"P",NA,-3,7.96539162112933,4.17243466666667,6.01482213438735,0.166255955314605,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,8.68152866242038,2.2505308,12.8776223776224,0.0776540863426554,"Nano-QuIC",TRUE
"1945","RAMALT",-2,11.0297619047619,4.1111112,12.6648550724638,0.078958661135746,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,4.7112676056338,2.28482,23.7222222222222,0.0421545667447307,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,9.3172268907563,2.15406133333333,26.375,0.037914691943128,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,8.55489021956088,2.62142386666667,23.75,0.0421052631578947,"Nano-QuIC",TRUE
"1901","RAMALT",-2,2.76869158878505,2.186916,24.4166666666667,0.0409556313993174,"Nano-QuIC",TRUE
"1941","RAMALT",-2,11.2027334851936,3.3591496,17.301724137931,0.0577977080219233,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.3489278752437,2.2664068,17.0735294117647,0.0585701981050818,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,2.76595744680851,2.102128,30.7142857142857,0.0325581395348837,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,3.01918976545842,2.228856,28.55,0.0350262697022767,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.5975855130785,2.91079813333333,30.9021739130435,0.0323601829053816,"Nano-QuIC",TRUE
"P",NA,-3,9.94444444444444,4.46990733333333,6.38134328358209,0.156706817916033,"Nano-QuIC",TRUE
"B-146","RAMALT",-2,9.08067940552017,2.2477,11.5107142857143,0.0868755817561278,"Nano-QuIC",TRUE
"1945","RAMALT",-2,10.9372549019608,3.87973853333333,15.1438679245283,0.066033328142034,"Nano-QuIC",TRUE
"B-112","RAMALT",-2,2.7129840546697,2.15945333333333,26.4210526315789,0.0378486055776892,"Nano-QuIC",TRUE
"B-121","RAMALT",-2,3.15843621399177,2.10150933333333,30.15625,0.033160621761658,"Nano-QuIC",TRUE
"B-166","RAMALT",-2,14.7326530612245,2.9959184,15.9402173913043,0.0627344016365496,"Nano-QuIC",TRUE
"1901","RAMALT",-2,2.71428571428571,2.059524,28.3214285714286,0.0353089533417402,"Nano-QuIC",TRUE
"1941","RAMALT",-2,10.5864485981308,2.19626133333333,20.7,0.0483091787439614,"Nano-QuIC",TRUE
"1944","RAMALT",-2,12.636546184739,2.95850066666667,15.1401515151515,0.0660495371528646,"Nano-QuIC",TRUE
"Y-18","RAMALT",-2,6.83651804670913,2.01273866666667,20.468085106383,0.0488565488565489,"Nano-QuIC",TRUE
"B-167","RAMALT",-2,5.07838983050847,2.14971733333333,29.0625,0.0344086021505376,"Nano-QuIC",TRUE
"B-227","RAMALT",-2,10.6770833333333,2.39722226666667,29.25,0.0341880341880342,"Nano-QuIC",TRUE
"N",NA,-3,2.36245353159851,1.682776,20.4679487179487,0.048856874412778,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,11.4358452138493,3.63068573333333,6.59698275862069,0.151584449526299,"Nano-QuIC",TRUE
"1945","RAMALT",-3,12.6851851851852,4.340192,7.13322368421053,0.140189070786258,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,10.4326530612245,3.94557813333333,10.2757731958763,0.0973162779031854,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,10.2326043737575,4.14314106666667,9.34468085106383,0.107012750455373,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.0868725868726,3.74774773333333,8.47183098591549,0.118038237738986,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.155737704918,3.77049173333333,8.32014388489209,0.120190229139645,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.1265060240964,3.77242306666667,9.24462365591398,0.108170979936028,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.3346228239845,4.10058026666667,7.61702127659574,0.131284916201117,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.3478260869565,3.541502,9.4076354679803,0.106296635685299,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,10.5373737373737,4.15892253333333,10.0260416666667,0.0997402597402597,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.95744680851064,1.58607333333333,19.5,0.0512820512820513,"Nano-QuIC",TRUE
"N",NA,-3,2.40566037735849,1.421384,18.5263157894737,0.0539772727272727,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,13.9166666666667,4.53658533333333,8.58699324324324,0.116455198190223,"Nano-QuIC",TRUE
"1945","RAMALT",-3,10.4163346613546,3.95750333333333,8.35405405405405,0.119702361695244,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,10.8181818181818,4.7488216,7.88526912181303,0.126818753368062,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,10.0153256704981,3.4048532,10.3939075630252,0.0962102071753411,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.9009900990099,4.24554453333333,8.46621621621622,0.118116520351157,"Nano-QuIC",TRUE
"1901","RAMALT",-3,9.78793774319066,4.3346304,9.62755102040816,0.10386857445681,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.4880952380952,4.02910053333333,9.09788732394366,0.109915628144593,"Nano-QuIC",TRUE
"1944","RAMALT",-3,9.72075471698113,3.93962266666667,9.08333333333333,0.110091743119266,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.5108055009823,4.2226588,9.98201438848921,0.10018018018018,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.35037878787879,4.27525253333333,10.2689473684211,0.0973809645840808,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.74468085106383,1.56802,21.7954545454545,0.045881126173097,"Nano-QuIC",TRUE
"N",NA,-3,2.30313588850174,1.52380933333333,22.9711538461538,0.0435328589367936,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,10.8225806451613,4.76075266666667,8.87244897959184,0.112708453133985,"Nano-QuIC",TRUE
"1945","RAMALT",-3,11.0208333333333,4.33611106666667,9.30034324942792,0.107522913206619,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,11.9292929292929,4.91582493333333,9.66382978723404,0.103478643769265,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,11.6127167630058,3.92292866666667,9.21929824561403,0.108468125594672,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,10.4285714285714,4.23166026666667,9.1875,0.108843537414966,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.580121703854,4.96822186666667,9.57802547770701,0.104405652535328,"Nano-QuIC",TRUE
"1941","RAMALT",-3,10.6838966202783,4.57521533333333,9.26776649746193,0.107900862659181,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.8615384615385,4.63589746666667,7.88475177304965,0.126827074432201,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,9.93675889328063,4.18181826666667,9.9537037037037,0.10046511627907,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.32748538011696,3.80766733333333,10.3031358885017,0.0970578288806223,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.89147286821705,1.47545186666667,19.8870967741935,0.0502838605028386,"Nano-QuIC",TRUE
"N",NA,-3,2.20277296360485,1.374928,25.0576923076923,0.0399079048349962,"Nano-QuIC",TRUE
"B-146","RAMALT",-3,11.1124744376278,4.71710973333333,9.29173693086003,0.107622504537205,"Nano-QuIC",TRUE
"1945","RAMALT",-3,11.2337398373984,3.8807588,9.82375,0.10179412138949,"Nano-QuIC",TRUE
"B-112","RAMALT",-3,11.5501022494888,4.275392,9.40811965811966,0.106291165114695,"Nano-QuIC",TRUE
"B-121","RAMALT",-3,8.75,3.94010413333333,10.843487394958,0.0922212535115761,"Nano-QuIC",TRUE
"B-166","RAMALT",-3,11.35625,4.3944444,8.14398734177215,0.122789974742569,"Nano-QuIC",TRUE
"1901","RAMALT",-3,11.0843373493976,3.69210173333333,10.3247422680412,0.0968547179231153,"Nano-QuIC",TRUE
"1941","RAMALT",-3,9.60588235294118,3.66274506666667,9.33176943699732,0.107160813043166,"Nano-QuIC",TRUE
"1944","RAMALT",-3,10.1581027667984,4.44795786666667,8.43274111675127,0.118585402558315,"Nano-QuIC",TRUE
"Y-18","RAMALT",-3,10.088,4.33866666666667,8.54967602591793,0.116963496273841,"Nano-QuIC",TRUE
"B-167","RAMALT",-3,9.85992217898833,4.4020752,10.8089028776978,0.092516327634261,"Nano-QuIC",TRUE
"B-227","RAMALT",-3,2.83111954459203,1.356104,19.9510869565217,0.0501225824026151,"Nano-QuIC",TRUE
"P",NA,-3,9.32428765264586,4.3744912,7.83136482939633,0.127691663175534,"Nano-QuIC",TRUE
"1904","RAMALT",-2,9.17310443490701,2.67048173333333,21.5363321799308,0.0464331619537275,"Nano-QuIC",TRUE
"1943","RAMALT",-2,3,2.26157466666667,26.1833333333333,0.0381922342457034,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,10.0685805422648,3.57044133333333,8.95911949685535,0.111618111618112,"Nano-QuIC",TRUE
"1942","RPLN",-2,12.5230125523013,4.1450488,13.5123626373626,0.0740063027345736,"Nano-QuIC",TRUE
"B-146","RPLN",-2,9.1830985915493,2.6937924,14.235119047619,0.0702487978256325,"Nano-QuIC",TRUE
"1945","RPLN",-2,9.70412517780939,3.27358933333333,9.42592592592593,0.106090373280943,"Nano-QuIC",TRUE
"B-112","RPLN",-2,8.82743362831858,3.6637168,12.3308510638298,0.0810974031576223,"Nano-QuIC",TRUE
"B-121","RPLN",-2,8.64234620886981,3.79971386666667,13.5755813953488,0.073661670235546,"Nano-QuIC",TRUE
"B-166","RPLN",-2,16.3391053391053,13.0639730666667,11.0627272727273,0.0903936231407675,"Nano-QuIC",TRUE
"1901","RPLN",-2,10.5474006116208,4.7135576,10.7942307692308,0.0926420808836629,"Nano-QuIC",TRUE
"1941","RPLN",-2,10.2212389380531,3.6361848,10.9435483870968,0.0913780397936625,"Nano-QuIC",TRUE
"P",NA,-3,9.13854595336077,3.59579333333333,8.38291666666667,0.119290223172126,"Nano-QuIC",TRUE
"1904","RAMALT",-2,8.24011299435028,2.51224106666667,12.5804195804196,0.0794886047804336,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.84364261168385,2.490264,25,0.04,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.25356576862124,3.03645013333333,7.19369369369369,0.139010644959299,"Nano-QuIC",TRUE
"1942","RPLN",-2,9.08378378378378,2.4144144,8.90972222222222,0.112236944660951,"Nano-QuIC",TRUE
"B-146","RPLN",-2,8.83513097072419,1.77092933333333,15.3467741935484,0.0651602732527588,"Nano-QuIC",TRUE
"1945","RPLN",-2,9.93892045454546,4.8257576,8.7734375,0.113980409617097,"Nano-QuIC",TRUE
"B-112","RPLN",-2,8.94176136363636,4.46780306666667,10.8266369047619,0.092364785925366,"Nano-QuIC",TRUE
"B-121","RPLN",-2,12.2605729877217,6.89586186666667,11.3864864864865,0.0878234037502967,"Nano-QuIC",TRUE
"B-166","RPLN",-2,14.7635605006954,13.9304589333333,9.43,0.106044538706257,"Nano-QuIC",TRUE
"1901","RPLN",-2,6.23988439306358,1.626204,18.1203703703704,0.055186509964231,"Nano-QuIC",TRUE
"1941","RPLN",-2,6.27809798270893,2.27281466666667,9.35928143712575,0.106845809341011,"Nano-QuIC",TRUE
"P",NA,-3,8.83510638297872,3.49113466666667,8.00229357798165,0.124964173115506,"Nano-QuIC",TRUE
"1904","RAMALT",-2,7.90987124463519,2.1592752,22.6071428571429,0.0442338072669826,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.76470588235294,2.42214533333333,24,0.0416666666666667,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.4258064516129,4.01075266666667,8.80080213903743,0.11362600638007,"Nano-QuIC",TRUE
"1942","RPLN",-2,7.32863187588152,1.66807733333333,12.7172619047619,0.0786332787268898,"Nano-QuIC",TRUE
"B-146","RPLN",-2,10.5911251980983,2.26307453333333,12.9266304347826,0.077359680470885,"Nano-QuIC",TRUE
"1945","RPLN",-2,8.73033707865168,4.45505626666667,9.78510638297872,0.10219612959339,"Nano-QuIC",TRUE
"B-112","RPLN",-2,11.1085164835165,7.57142853333333,9.19213973799127,0.108788598574822,"Nano-QuIC",TRUE
"B-121","RPLN",-2,12.8290013679891,7.5585956,10.3284050179211,0.0968203704507006,"Nano-QuIC",TRUE
"B-166","RPLN",-2,16.8395061728395,16.0585277333333,7.92277070063694,0.126218470505477,"Nano-QuIC",TRUE
"1901","RPLN",-2,2.64139941690962,1.55685066666667,25.9615384615385,0.0385185185185185,"Nano-QuIC",TRUE
"1941","RPLN",-2,7.46524822695035,2.2846336,9.82818532818533,0.10174818306816,"Nano-QuIC",TRUE
"P",NA,-3,7.64238410596027,3.4860928,9.06474820143885,0.11031746031746,"Nano-QuIC",TRUE
"1904","RAMALT",-2,9.10413694721826,2.1949596,11.47,0.0871839581517001,"Nano-QuIC",TRUE
"1943","RAMALT",-2,2.78438030560272,2.43350266666667,25.4230769230769,0.0393343419062027,"Nano-QuIC",TRUE
"O-39","RAMALT",-2,9.96590909090909,3.28571426666667,10.7747524752475,0.0928095566276131,"Nano-QuIC",TRUE
"1942","RPLN",-2,8.81893004115226,1.60036533333333,6.93090452261307,0.144281312307413,"Nano-QuIC",TRUE
"B-146","RPLN",-2,5.74173228346457,1.78267733333333,23.3097826086957,0.0429004429937048,"Nano-QuIC",TRUE
"1945","RPLN",-2,8.28755364806867,4.92894613333333,9.12429378531074,0.109597523219814,"Nano-QuIC",TRUE
"B-112","RPLN",-2,12.1073446327684,8.39359693333333,9.21955719557196,0.108465079047428,"Nano-QuIC",TRUE
"B-121","RPLN",-2,5.40326975476839,1.55676666666667,11.2676056338028,0.08875,"Nano-QuIC",TRUE
"B-166","RPLN",-2,10.0720108695652,7.17028986666667,8.25238853503185,0.121177038109021,"Nano-QuIC",TRUE
"1901","RPLN",-2,8.13276836158192,1.86817333333333,25.7403846153846,0.038849458348898,"Nano-QuIC",TRUE
"1941","RPLN",-2,7.20341394025605,2.50924613333333,9.14915254237288,0.109299740644683,"Nano-QuIC",TRUE
"N",NA,-3,2.27080394922426,1.44992933333333,22.9909090909091,0.0434954527481218,"Nano-QuIC",TRUE
"1904","RAMALT",-3,8.22857142857143,4.46716786666667,7.01824212271973,0.142485822306238,"Nano-QuIC",TRUE
"1943","RAMALT",-3,7.96987087517934,4.11860346666667,8.06346749226006,0.12401612593588,"Nano-QuIC",TRUE
"O-39","RAMALT",-3,10.6432748538012,3.69980506666667,7.57364341085271,0.132036847492323,"Nano-QuIC",TRUE
"1942","RPLN",-3,9.17806267806268,2.91737893333333,8.21764705882353,0.121689334287759,"Nano-QuIC",TRUE
"B-146","RPLN",-3,11.0936599423631,3.15081653333333,8.84760705289673,0.113024911032028,"Nano-QuIC",TRUE
"1945","RPLN",-3,7.58561151079137,3.43213426666667,8.6836917562724,0.115158394386544,"Nano-QuIC",TRUE
